Offer date,IPO name,Ticker,CUSIP,Rollup,VC,Dual,Pishares,Internet,CRSP permanent ID,Founding,,,
20100216,Midas Medici Grp Hldg Inc,N/A,59564J10,0,0,0,.,0,.,2006,,,
20100223,NUVEEN MORTGAGE OPP TM FD 2,JMT,67074R10,0,0,0,.,0,93249,-99,,,
20100223,Western Ast Mtg Defined Oppor,DMO,95790B10,0,0,0,.,0,93262,2009,,,
20100301,Anthera Pharmaceuticals Inc,ANTH,03674U10,0,1,0,.,0,93300,2004,,,
20100309,Baltic Trading Ltd,BALT,Y0553W10,0,0,0,.,0,93297,2009,,,
20100310,Sensata Tech Hldg NV,ST,N7902X10,0,0,0,.,0,93296,1916,,,
20100311,AVEO Pharmaceuticals Inc,AVEO,05358810,0,1,0,.,0,93301,2001,,,
20100311,Crude Carriers Corp,CRU,Y1820X10,0,0,1,15605263,0,93298,2009,,,
20100315,Financial Engines Inc,FNGN,31748510,0,1,0,.,1,93305,1996,,,
20100323,First Interstate BancSystem In,FIBK,32055Y20,0,0,1,11500000,0,93304,1968,,,
20100323,MaxLinear Inc,MXL,57776J10,0,1,1,30411122,0,93289,2003,,,
20100324,Calix Inc,CALX,13100M50,0,1,0,.,0,93272,1999,,,
20100324,CorMedix Inc,CRMD,21900C10,0,0,1,11414627,0,93371,2006,,,
20100325,China Lodging Group Ltd,HTHT,16949N10,0,1,1,235618079,0,93306,2007,,,
20100330,Meru Networks Inc,MERU,59047Q10,0,1,0,.,0,93307,2002,,,
20100330,SS&C Technologies Hold,SSNC,78467J10,0,0,0,.,0,93312,1986,,,
20100330,Scorpio Tankers Inc,STNG,Y7542C10,0,0,0,.,0,93299,2009,,,
20100331,Primerica Inc,PRI,74164M10,0,0,0,.,0,93330,1977,,,
20100408,Metals USA Holdings Corp,MUSA,59132A10,0,0,0,.,0,93323,2005,,,
20100409,Tengion Inc,TNGN,88034G10,0,1,0,.,0,93358,2003,,,
20100414,Golub Capital BDC Inc,GBDC,38173M10,0,0,0,.,0,93352,1994,,,
20100415,Chatham Lodging Trust,CLDT,16208T10,0,0,0,.,0,93314,2009,,,
20100421,DeHaier Medical Systems Ltd,DHRM,G2701010,.,0,0,.,0,93350,2003,,,
20100421,THL Credit Inc,TCRD,87243810,0,0,0,.,0,93357,2009,,,
20100422,Alimera Sciences Inc,ALIM,01625910,0,1,0,.,0,93339,2003,,,
20100422,Codexis Inc,CDXS,19200510,0,1,0,.,0,93345,2002,,,
20100422,DynaVox Inc,DVOX,26817F10,0,0,1,29826648,0,93351,1993,,,
20100422,Excel Trust Inc,EXL,30068C10,0,0,0,.,0,93315,2009,,,
20100422,Global Geophysical Services,GGS,37946S10,0,0,0,.,0,93317,1996,,,
20100422,SPS Commerce Inc,SPSC,78463M10,0,0,0,.,0,93356,1987,,,
20100427,Nuveen Build Amer Bond Term Fu,NBB,67074C103,0,0,0,.,0,93325,-99,,,
20100429,Alpha & Omega Semiconductor Lt,AOSL,,0,1,0,.,0,93340,2000,,,
20100429,Convio Inc,CNVO,21257W10,0,1,0,.,1,93349,1999,,,
20100429,PAA Natural Gas Storage LP,PNG,69313910,0,0,1,31584529,0,93329,2005,,,
20100503,S&W Seed Co,SANWU,78513520,0,0,1,5800000,0,93434,1980,,,
20100504,Charm Communications Inc,CHRM,16112R10,0,0,1,15625000,0,93390,1995,,,
20100505,Douglas Dynamics Inc,PLOW,25960R10,0,0,0,.,0,93372,1948,,,
20100511,Niska Gas Storage Partners LLC,NKA,65467810,0,0,1,67609490,0,93381,2010,,,
20100512,Express Inc,EXPR,30219E10,0,0,0,.,0,93373,1980,,,
20100513,JinkoSolar Holding Co Ltd,JKS,47759T10,0,1,1,21731962,0,93380,2006,,,
20100513,Roadrunner Transporttn Systems,RRTS,76973Q10,0,0,0,.,0,93384,1981,,,
20100513,TeleNav Inc,TNAV,87945510,0,1,0,.,0,93401,1999,,,
20100514,Kingtone Wirelessinfo Solution,KONE,,0,1,1,18000000,0,93396,2009,,,
20100514,Noranda Aluminum Holding Corp,NOR,65542W10,0,0,0,.,0,93382,1922,,,
20100520,Accretive Health Inc,AH,00438V10,0,1,0,.,0,93369,2003,,,
20100520,ReachLocal Inc,RLOC,75525F10,0,1,0,.,1,93400,2003,,,
20100525,Blackstone/GSO Senior Floating,BSL,09256U10,0,0,0,.,0,93370,2010,,,
20100610,China New Borun Corp,BORN,16890T105,0,0,1,25725000,0,93406,2000,,,
20100614,CBOE Holdings Inc,CBOE,12503M10,0,0,0,.,0,93429,1973,,,
20100616,BroadSoft Inc,BSFT,11133B40,0,1,0,.,0,93428,1998,,,
20100616,Higher One Holdings Inc,ONE,42983D10,0,1,0,.,1,93418,2000,,,
20100616,Oasis Petroleum Inc,OAS,67421510,0,0,0,.,0,93420,2007,,,
20100617,China Intelligent Lighting & E,CIL,16890G10,0,0,0,.,0,93405,2007,,,
20100617,Motricity Inc,MOTR,62010710,0,0,0,.,0,93433,2001,,,
20100621,Vringo Inc,VRNG,92911N20,0,1,1,5092278,0,12017,2006,,,
20100623,Hudson Pacific Properties Inc,HPP,44409710,0,0,0,.,0,93419,2009,,,
20100624,ClearBridge Energy MLP Fund,CEM,18469210,0,0,0,.,0,93415,2010,,,
20100624,Eaton Vance Tax-Advantaged Bon,EXD,27829M103,0,0,0,.,0,93416,-99,,,
20100624,Fabrinet,FN,G3323L10,0,1,0,.,0,93427,1999,,,
20100628,Tesla Motors Inc,TSLA,88160R10,0,1,0,.,0,93436,2003,,,
20100629,HiSoft Tech Intl Ltd,HSFT,43358R10,0,1,1,-9,0,93431,1996,,,
20100701,AutoNavi Hldg Ltd,AMAP,05330F10,0,1,1,45574500,0,12021,2001,,,
20100701,ECA Marcellus Trust I,ECT,26827L10,0,0,1,17605000,0,11361,2010,,,
20100706,Peoples Federal Bancshares Inc,PEOP,71103710,0,0,0,.,0,12025,2005,,,
20100707,Southern Products Inc,N/A,,0,0,0,.,0,.,2010,,,
20100713,Oxford Resource Partners LP,OXF,69180710,0,0,1,20560760,0,12007,2007,,,
20100715,Qlik Technologies Inc,QLIK,74733T10,0,1,0,.,0,12026,1993,,,
20100715,RealD Inc,RLD,75604L10,0,1,0,.,0,12011,2003,,,
20100720,Camelot Info Sys Inc,CIS,13322V10,0,1,1,43828000,0,10223,2000,,,
20100720,Tianli Agritech Inc,OINK,,.,0,0,.,0,12023,2009,,,
20100721,Ameresco Inc,AMRC,02361E10,0,0,1,22403276,0,10158,2000,,,
20100721,Green Dot Corp,GDOT,39304D10,0,1,1,6766602,0,11664,1999,,,
20100727,Tortoise MLP Fund Inc,NTG,89148B10,0,0,0,.,0,12015,-99,,,
20100728,Chesapeake Midstream Ptrs LP,CHM,16524K10,0,0,1,69076122,0,11003,2010,,,
20100728,Envestnet Inc,ENV,29404K10,0,1,0,.,1,11370,1999,,,
20100729,Molycorp Inc,MCP,60875310,0,0,0,.,0,11999,2005,,,
20100802,Trius Therapeutics Inc,TSRX,89685K10,0,1,0,.,0,12090,2004,,,
20100803,Varca Ventures Inc,N/A,92212010,0,0,0,.,0,.,2010,,,
20100804,Ambow Education Holding Ltd,AMBO,02322P10,0,0,1,-9,0,12038,2000,,,
20100804,Gordmans Stores Inc,GMAN,38269P10,0,0,0,.,0,12080,1915,,,
20100805,IntraLinks Holdings Inc,IL,46118H10,0,0,0,.,0,12051,1996,,,
20100805,NXP Semiconductors NV,NXPI,N6596X10,0,0,0,.,0,12084,2006,,,
20100805,NuPathe Inc,PATH,67059M10,0,1,0,.,0,12085,2005,,,
20100810,China Kanghui Holdings,KH,16890V10,0,1,1,21802000,0,12043,2006,,,
20100810,MediaMind Technologies Inc,MDMD,58449C10,0,1,0,.,0,12081,1999,,,
20100811,MakeMyTrip Ltd,MMYT,V5633W10,0,1,0,.,1,12082,2000,,,
20100811,RealPage Inc,RP,75606N10,0,1,0,.,0,12089,2003,,,
20100813,Electromed Inc,ELMD,28540910,0,0,0,.,0,12078,1992,,,
20100813,Park Sterling Bank,PSTB,70086W10,0,0,0,.,0,12088,-99,,,
20100825,Whitestone REIT,WSR,96608410,0,0,1,2200000,0,12070,1998,,,
20100826,BlackRock Build America Bond,BBN,09248X10,0,0,0,.,0,12039,2010,,,
20100831,Full Circle Capital Corp,FULL,35967110,0,0,0,.,0,12309,-99,,,
20100908,Mokita Inc,N/A,608456208,0,0,0,.,0,.,2009,,,
20100916,SouFun Holdings Ltd,SFUN,,0,1,1,18576000,1,12293,1999,,,
20100922,CoreSite Realty Corporation,COR,21870Q10,0,0,0,.,0,12093,2010,,,
20100923,Charter Financial Corp,CHFN,16090110,0,0,0,.,0,89168,-99,,,
20100924,SciQuest Inc,SQI,80908Q10,0,1,0,.,0,12312,1995,,,
20100927,Amyris Inc,AMRS,03236M10,0,1,0,.,0,12307,2003,,,
20100927,Country Style Cooking,CCSC,22238M10,0,2,1,25020000,0,12097,2007,,,
20100928,Century Next Financial Corp,CTUY,15663510,0,0,0,.,0,.,-99,,,
20100928,First Trust High Income Long,FSD,33738E10,0,0,0,.,0,12103,2010,,,
20100928,Nuveen Diversified Commodity,CFD,67074P10,0,0,0,.,0,12288,2005,,,
20100929,Rhino Resource Partners LP,RNO,76218Y10,0,0,1,25300000,0,12291,2003,,,
20100930,China Ming Yang Wind Power Grp,MY,16951C10,0,0,1,125000000,0,12324,2006,,,
20100930,ChinaCache Intl Hldg Ltd,CCIH,16950M10,0,1,1,23206070,0,12352,2005,,,
20100930,Elster Group SE,ELT,29034810,0,0,1,0,0,12101,2004,,,
20100930,The KEYW Holding Corp,KEYW,49372310,0,0,0,.,0,12356,2008,,,
20101006,Daqo New Energy Corp,DQ,23703Q10,0,1,1,33942000,0,12325,2009,,,
20101007,Ellington Financial LLC,EFC,28852220,0,0,0,.,0,12329,2007,,,
20101007,Global Education & Technology,GEDU,37951A10,0,1,1,25348000,0,12354,1997,,,
20101007,Standard Financial Corp,STND,,0,0,0,.,0,12362,-99,,,
20101013,Campus Crest Communities Inc,CCG,13466Y10,0,0,0,.,0,12323,2010,,,
20101014,Body Central Corp,BODY,09689U10,0,0,0,.,0,12349,1972,,,
20101014,Tower International Inc,TOWR,89182610,0,0,0,.,0,12340,1992,,,
20101018,NetSpend Holdings Inc,NTSP,64118V10,0,0,0,.,0,12359,1999,,,
20101018,ShangPharma Corp,SHP,81943P10,0,1,1,18644444,0,12337,2007,,,
20101019,TAL Education Group,XRS,87408010,0,0,1,74500000,0,12339,2005,,,
20101020,Vera Bradley Inc,VRA,92335C10,0,0,0,.,0,12363,1982,,,
20101021,Bravo Brio Restaurant Grp Inc,BBRG,10567B10,0,0,0,.,0,12348,1987,,,
20101022,Aegerion Pharmaceuticals Inc,AEGR,00767E10,0,1,0,.,0,12347,2005,,,
20101025,Asia Carbon Industries Inc,NA,,0,0,0,.,0,.,2008,,,
20101026,Guggenheim Build America Bonds,GBAB,40166410,0,0,0,.,0,12331,-99,,,
20101026,Mecox Lane Ltd,MCOX,,0,1,1,57313000,1,12357,1996,,,
20101026,Pacific Biosciences of CA Inc,PACB,69404D10,0,1,0,.,0,12360,2000,,,
20101026,Western Asset High Yield,HYI,95768B107,0,0,0,.,0,12341,2010,,,
20101027,Examworks Group Inc,EXAM,30066A10,0,2,0,.,0,12330,2007,,,
20101027,SeaCube Container Leasing Ltd,BOX,G7997810,0,0,0,.,0,12342,2007,,,
20101028,Horizon Technology Finance,HRZN,44045A10,0,0,0,.,0,12355,2010,,,
20101028,Le Gaga Holdings Ltd,GAGA,52116810,0,2,1,2293591000,0,12353,2006,,,
20101029,SP Bancorp Inc,SPBC,78468K10,0,0,0,.,0,12406,1958,,,
20101101,Xueda Education Group,XUE,98418W10,0,1,1,67149820,0,12390,2001,,,
20101102,SodaStream International Ltd,SODA,M9068E10,0,0,0,.,0,12405,2006,,,
20101103,Costamare Inc,CMRE,Y1771G10,0,0,0,.,0,12391,2008,,,
20101103,SinoTech Energy Ltd,CTE,82935910,0,1,1,65789474,0,12396,2005,,,
20101104,Fresh Market Inc,TFM,35804H10,0,0,0,.,0,12410,1981,,,
20101104,Primo Water Corp,PRMW,74165N10,0,1,0,.,0,12402,2004,,,
20101109,Noah Holdings Ltd,NOAH,65487X10,0,1,1,54700000,0,12377,2005,,,
20101109,RDA Microelectronics Inc,RDA,749394102,0,1,1,42460000,0,12403,2004,,,
20101110,Inphi Corp,IPHI,45772F10,0,1,0,.,0,12374,2000,,,
20101111,Complete Genomics Inc,GNOM,20454K10,0,1,0,.,0,12398,2005,,,
20101116,Booz Allen Hamilton Holding Co,BAH,09950210,0,0,1,120622350,0,12366,1914,,,
20101117,Bitauto Holdings Ltd,BITA,09172710,0,1,1,41253390,1,12365,2002,,,
20101118,Aeroflex Holding Corp,ARX,00776710,0,0,0,.,0,12364,1937,,,
20101118,General Motors Co,GM,37045V10,0,0,0,.,0,12369,1908,,,
20101118,LPL Investment Holdings Inc,LPLA,50213H10,0,0,0,.,0,12400,1968,,,
20101119,Lizhan Environmental Corp,LZEN,,0,0,0,.,0,12401,2009,,,
20101122,China Xiniya Fashion Ltd,XNY,16950W10,0,0,1,58000000,0,12367,2005,,,
20101122,Zogenix Inc,ZGNX,98978L10,0,1,0,.,0,12413,2006,,,
20101123,Anacor Pharmaceuticals Inc,ANAC,03242010,0,1,0,.,0,12392,2002,,,
20101123,Cohen & Steers Select Preferre,PSF,19248Y10,0,0,0,.,0,12368,-99,,,
20101123,Kayne Anderson Midstream/Energ,KMF,48661E10,0,0,0,.,0,12376,-99,,,
20101123,Nuveen Build America Bond Oppo,NBD,67074Q102,0,0,0,.,0,12379,-99,,,
20101123,SYSWIN Inc,SYSW,872058102,0,0,1,48318750,0,12388,2007,,,
20101201,FXCM Inc,FXCM,30269310,0,0,1,75300000,0,12446,2005,,,
20101206,Targa Resources Corp,TRGP,87612G10,0,0,0,.,0,12476,2004,,,
20101207,CTPartners Executive Search In,CTP,22945C10,0,0,0,.,0,12440,1980,,,
20101207,E-Commerce China Dangdang Inc,DANG,26833A10,0,1,1,-9,1,12444,2000,,,
20101208,Bona Film Group Ltd,BONA,09777B10,0,2,1,5869896,0,12481,2003,,,
20101208,First Republic Bank,FRC,33616C10,0,0,0,.,0,12448,1985,,,
20101208,SemiLEDs Corp,LEDS,81664510,0,0,0,.,0,12488,2005,,,
20101208,Youku.com Inc,YOKU,98742U10,0,1,1,102976540,1,12478,2005,,,
20101209,Sky-mobi Ltd,MOBI,83084G10,0,1,1,32173725,1,12489,2005,,,
20101210,Lentuo International Inc,LAS,52635310,0,0,1,-9,0,12455,1997,,,
20101213,iSoftStone Holdings Ltd,ISS,46489B10,0,1,1,-9,0,12454,2001,,,
20101214,FleetCor Technologies Inc,FLT,33904110,0,2,0,.,0,12449,2003,,,
20101214,Walker & Dunlop Inc,WD,93148P10,0,0,0,.,0,12477,1937,,,
20101215,GAIN Capital Holdings Inc,GCAP,36268W10,0,2,0,.,1,12451,1999,,,
20101215,RigNet Inc,RNET,76658210,0,1,0,.,0,12494,2004,,,
20101216,Fortegra Financial Corp,FRF,34954W10,0,0,0,.,0,12450,1981,,,
20101216,QR Energy LP,QRE,74734R10,0,0,1,35693603,0,12464,-99,,,
20101216,Swift Transportation Co,SWFT,87074U10,0,0,1,133416713,0,12473,1966,,,
20101216,Ventrus Biosciences Inc,VTUS,92282210,0,0,0,.,0,12497,2005,,,
20101222,Stone Harbor Emerging Markets,EDF,86164T107,0,0,0,.,0,12472,-99,,,
20110112,American Assets Trust Inc,AAT,024013104,0,0,0,.,0,12513,2010,,,
20110114,Oconee Federal Financial Corp,OFED,675607105,.,0,0,.,0,12502,1924,,,
20110119,Oxford Lane Capital Corp,OXLC,691543102,0,0,0,.,0,12505,-99,,,
20110119,Wolverine Bancorp Inc,WBKC,977880103,.,0,0,.,0,12509,1933,,,
20110120,Medley Capital Corp,MCC,58503F106,0,0,0,.,0,12528,2010,,,
20110124,Tibet Pharmaceuticals Inc,TBET,G88615102,.,0,0,.,0,12506,2009,,,
20110125,Demand Media Inc,DMD,24802N109,0,1,0,.,0,12521,2006,,,
20110126,Anchor Bancorp,ANCB,32838104,.,0,0,.,0,12498,1907,,,
20110126,Avenue Income Credit,ACP,05358E106,0,0,0,.,0,12514,2010,,,
20110126,Blackstone / GSO Long-Short,BGX,09257D102,0,0,0,.,0,12516,-99,,,
20110126,"Gabelli Nat Res, Gold & Inc Tr",GNT,36249M106,0,0,0,.,0,12523,-99,,,
20110126,Nielsen Holdings NV,NLSN,N63218106,0,0,0,.,0,12542,1923,,,
20110127,BankUnited Inc,BKU,06652K103,0,0,0,.,0,12515,2009,,,
20110127,InterXion Holding NV,INXN,N47279109,0,1,0,.,0,12541,1998,,,
20110128,Adecoagro SA,AGRO,L00849106,0,0,0,.,0,12540,2002,,,
20110128,BCD Semiconductor Mnfg Ltd,BCDS,055347108,0,0,1,106420562,0,12499,2000,,,
20110201,Epocrates Inc,EPOC,29429D103,0,1,0,.,0,12576,1998,,,
20110201,NeoPhotonics Corp,NPTN,64051T100,0,1,0,.,0,12559,1993,,,
20110202,Pacira Pharmaceuticals Inc,PCRX,695127100,0,1,0,.,0,12583,2006,,,
20110202,Tornier NV,TRNX,N87237108,0,0,0,.,0,12587,1976,,,
20110202,Trunkbow Intl Hldgs Ltd,TBOW,89818A102,0,0,0,.,0,12586,2011,,,
20110203,BG Medicine Inc,BGMD,08861T107,0,1,0,.,0,12574,2000,,,
20110204,Endocyte Inc,ECYT,29269A102,0,1,0,.,0,12575,1995,,,
20110207,China Century Dragon Media Inc,CDM,16936D106,0,0,0,.,0,12544,2007,,,
20110208,Gevo Inc,GEVO,374396109,0,1,0,.,0,12579,2005,,,
20110208,Imperial Holdings Inc,IFT,452834104,0,0,0,.,0,12557,2006,,,
20110208,Summit Hotel Properties Inc,INN,866082100,0,0,0,.,0,12566,2010,,,
20110209,Fluidigm Corp,FLDM,34385P108,0,1,0,.,0,12577,1999,,,
20110210,Kinder Morgan Inc,KMI,49456B101,0,0,0,.,0,12558,1992,,,
20110210,Kips Bay Medical Inc,KIPS,49726K105,0,0,0,.,0,12580,2007,,,
20110211,AcelRx Pharmaceuticals Inc,ACRX,00444T100,0,1,0,.,0,12573,2005,,,
20110214,Zuoan Fashion Ltd,ZA,98982X103,0,1,1,110722500,0,12572,1992,,,
20110223,Apollo Senior Floating Rate,AFT,037636107,0,0,0,.,0,12543,-99,,,
20110223,Nuveen Energy MLP Total Return,JMF,67074U103,0,0,0,.,0,12560,2010,,,
20110225,Solar Senior Capital Ltd,SUNS,83416M105,0,0,0,.,0,12584,2010,,,
20110309,HCA Holdings Inc,HCA,40412C101,0,0,0,.,0,12622,1968,,,
20110310,MagnaChip Semiconductor Corp,MX,55932N106,0,0,0,.,0,12629,1981,,,
20110316,Cornerstone OnDemand Inc,CSOD,21925Y103,0,1,0,.,0,12639,1999,,,
20110324,ServiceSource International,SREV,81763U100,0,1,0,.,0,12640,1999,,,
20110328,BlackRock Resources & Commodit,BCX,09257A108,0,0,0,.,0,12593,-99,,,
20110329,Apollo Global Management LLC,APO,037612306,0,0,1,120972042,0,12591,1990,,,
20110329,Qihoo 360 Technology Co Ltd,QIHU,74734M109,0,1,1,174562695,1,12636,2005,,,
20110330,Sunshine Financial Inc,,86782T109,.,0,0,.,0,.,-99,,,
20110331,Fraternity Community Bancorp,FRTR,35553P101,0,0,0,.,0,.,-99,,,
20110331,GNC Holdings Inc,GNC,36191G107,0,0,1,87444748,0,12660,1935,,,
20110331,Preferred Apartment Communitie,APTS,74039L103,0,0,0,.,0,12668,2009,,,
20110401,Tranzyme Inc,TZYM,89413J102,0,1,0,.,0,12698,1998,,,
20110406,Golar LNG Partners LP,GMLP,Y2745C102,0,0,1,23127254,0,12689,2007,,,
20110406,SandRidge Mississippian Trust,SDT,80007T101,0,0,1,28000000,0,12679,-99,,,
20110407,CVR Partners LP,UAN,126633106,0,0,1,73000000,0,12644,2007,,,
20110408,PennantPark Floating Rate,PFLT,70806A106,0,0,0,.,0,12693,2010,,,
20110413,Arcos Dorados Holdings Inc,ARCO,G0457F107,0,0,1,129529412,0,12684,1967,,,
20110413,TMS International Corp,TMS,87261Q103,0,0,1,37575973,0,12682,2006,,,
20110413,Zipcar Inc,ZIP,98974X103,0,1,0,.,0,12700,1999,,,
20110414,Box Ships Inc,TEU,Y09675102,0,0,1,16113000,0,12687,2010,,,
20110414,Ellie Mae Inc,ELLI,28849P100,0,1,0,.,1,12645,1997,,,
20110414,Sequans Communications SA,SQNS,817323108,0,1,1,34521629,0,12680,2003,,,
20110415,STAG Industrial Inc,STIR,85254J102,0,1,0,.,0,12681,2010,,,
20110418,Air Lease Corp,AL,00912X302,0,0,1,95676169,0,12641,2010,,,
20110419,Sagent Pharmaceuticals Inc,SGNT,786692103,0,1,0,.,0,12695,2006,,,
20110419,Tesoro Logistics LP,TLLP,88160T107,0,0,1,15254890,0,12683,2010,,,
20110420,Responsys Inc,MKTG,761248103,0,1,0,.,0,12691,1998,,,
20110421,21Vianet Group Inc,VNET,90138A103,0,1,1,322515330,0,12699,1999,,,
20110427,ING Emerging Markets High,IHD,45685X104,0,0,0,.,0,12662,-99,,,
20110428,Franklin Financial Corp,FRNK,353523202,.,0,0,.,0,88975,-99,,,
20110428,NeXt Innovation Corp,GSVC,65339X102,0,0,0,.,0,12690,2010,,,
20110503,Boingo Wireless Inc,WIFI,09739C102,0,1,0,.,1,12798,2001,,,
20110503,Renren Inc,RENN,759892102,0,1,1,1199684529,1,12759,2002,,,
20110504,NetQin Mobile Inc,NQ,64118U108,0,1,1,229109213,0,12746,2005,,,
20110504,RPX Corp,RPXC,74972G103,0,1,0,.,0,12795,2008,,,
20110504,SMG Indium Resources Ltd,SGMEU,78454K201,0,0,1,6515551,0,.,2008,,,
20110504,Thermon Group Holdings Inc,THR,88362T103,0,0,0,.,0,12783,1961,,,
20110505,VOC Energy Tr,VOC,91829B103,0,0,1,17000000,0,12786,2010,,,
20110510,FriendFinder Networks Inc,FFN,358453108,0,2,0,.,1,12793,2004,,,
20110510,Kosmos Energy Ltd,KOS,G5315B107,0,1,0,.,0,12788,2003,,,
20110510,RLJ Lodging Trust,RLJ,74965L101,0,0,0,.,0,12756,2011,,,
20110511,China Zenix Auto International,ZX,16951E108,0,0,1,-9,0,12720,2003,,,
20110511,Jiayuan.com International Ltd,DATE,477374102,0,1,1,46889394,1,12791,2003,,,
20110511,NGL Energy Partners LP,NGL,62913M107,0,0,1,8514222,0,12745,2010,,,
20110511,Phoenix New Media Ltd,FENG,71910C103,0,1,1,604505437,0,12751,2007,,,
20110519,LinkedIn Corp,LNKD,53578A108,0,1,1,95674627,1,12742,2003,,,
20110519,New Mountain Finance Corp,NMFC,647551100,0,0,0,.,0,12747,2010,,,
20110524,Yandex NV,YNDX,N97284108,0,1,1,321247458,1,12799,2000,,,
20110525,Freescale Semiconductor Hldg I,FSL,G3727Q101,0,0,0,.,0,12787,1949,,,
20110525,John Hancock Hedged Equity,HEQ,47804L102,0,0,0,.,0,12741,-99,,,
20110525,Lone Pine Resources Inc,LPR,54222A106,0,0,0,.,0,12743,2010,,,
20110525,Nuveen Short Duration Credit O,JSD,67074X107,0,0,0,.,0,12748,2011,,,
20110525,Salient MLP & Energy,SMF,79471T100,0,0,0,.,0,12782,-99,,,
20110525,Spirit Airlines Inc,SAVE,848577102,0,2,0,.,0,12796,1964,,,
20110525,The Active Network Inc,ACTV,00506D100,0,2,0,.,0,12719,1998,,,
20110526,Solazyme Inc,SZYM,83415T101,0,1,0,.,0,12797,2003,,,
20110608,Fusion-io Inc,FIO,36112J107,0,1,0,.,0,12865,2005,,,
20110608,Taomee Holdings Ltd,TAOM,87600Y106,0,1,1,7187500,0,12878,2008,,,
20110609,ClearBridge Energy MLP Opport,EMO,18469P100,0,0,0,.,0,12839,2011,,,
20110614,Compressco Partners LP,GSJK,20467A101,0,0,1,9097257,0,12871,-99,,,
20110614,Pandora Media Inc,P,698354107,0,1,0,.,1,12873,2000,,,
20110616,Bankrate Inc,RATE,06646V108,0,0,0,.,1,12835,1976,,,
20110620,Fidus Investment Corp,FDUS,316500107,0,0,0,.,0,12885,2011,,,
20110622,Vanguard Health Systems Inc,VHS,922036207,0,0,0,.,0,12879,1997,,,
20110623,KiOR Inc,KIOR,497217109,0,1,1,100981830,0,12887,2007,,,
20110628,HomeAway Inc,AWAY,43739Q100,0,1,0,.,1,12882,2005,,,
20110629,AG Mortgage Investment Trust,MITT,1228105,0,0,0,.,0,12828,-99,,,
20110629,First Connecticut Bancorp Inc,FBNK,319850103,.,0,0,.,0,12884,1851,,,
20110630,IF Bancorp Inc,IROQ,,.,9,0,.,0,12920,-99,,,
20110630,Keating Capital Inc,KIPO,48722R106,0,0,0,.,0,.,-99,,,
20110630,State Investors Bancorp Inc,SIBC,857030100,.,0,0,.,0,12921,1981,,,
20110713,Oiltanking Partners LP,OILT,678049107,0,0,1,20949901,0,12900,2011,,,
20110719,Skullcandy Inc,SKUL,83083J104,0,1,0,.,0,12922,2003,,,
20110719,Zillow Inc,Z,98954A107,0,1,1,26910062,1,12927,2004,,,
20110720,Suncoke Energy Inc,SXC,86722A103,0,0,0,.,0,12905,1962,,,
20110721,Apollo Residential Mortgage,AMTG,03763V102,0,0,0,.,0,12893,-99,,,
20110721,Francesca's Holdings Corp,FRAN,351793104,0,0,0,.,0,12915,1999,,,
20110726,American Midstream Partners LP,AMID,02752P100,0,0,1,4526066,0,12892,2009,,,
20110726,Duff & Phelps Global Utility I,DPG,26433C105,0,0,0,.,0,12895,-99,,,
20110726,Dunkin Brands Group Inc,DNKN,265504100,0,0,0,.,0,12914,1950,,,
20110726,Tangoe Inc,TNGO,87582Y108,0,1,0,.,0,12924,2000,,,
20110727,Teavana Holdings Inc,TEA,87819P102,0,0,0,.,0,12907,1997,,,
20110727,The Chefs Warehouse Inc,CHEF,163086101,0,0,0,.,0,12913,1985,,,
20110727,Wesco Aircraft Holdings Inc,WAIR,950814103,0,0,0,.,0,12908,1953,,,
20110728,C&J Energy Services Inc,CJES,12467B304,0,0,0,.,0,12894,1997,,,
20110728,Horizon Pharma Inc,HZNP,44047T109,0,1,0,.,0,12919,2010,,,
20110803,American Capital Mortgage,MTGE,02504A104,0,0,0,.,0,12965,-99,,,
20110810,Carbonite Inc,CARB,141337105,0,1,0,.,1,12960,2006,,,
20110810,SandRidge Permian Trust,PER,80007A102,0,0,1,18975000,0,12957,-99,,,
20110816,Tudou Holdings Ltd,TUDO,89903T107,0,1,1,28356391,1,12970,2005,,,
20110825,Brookfield Global Listed Infra,INF,11273Q109,0,0,0,.,0,12946,2011,,,
20110907,American Rlty Capital Ppty Inc,ARCP,02917T104,0,0,0,.,0,13003,2010,,,
20110928,First Trust Energy Infrastruct,FIF,33738C103,0,0,0,.,0,12974,2011,,,
20111004,BSB Bancorp Inc,BLMT,05573H108,.,0,0,.,0,13037,2011,,,
20111011,ASB Bancorp Inc,ASBB,00213T109,.,0,0,.,0,13036,2011,,,
20111011,Carroll Bancorp Inc,CROL,144702107,.,0,0,.,0,.,-99,,,
20111013,Ubiquiti Networks Inc,UBNT,90347A100,0,1,0,.,0,13046,2003,,,
20111018,ZELTIQ Aesthetics Inc,ZLTQ,98933Q108,0,1,0,.,0,13049,2005,,,
20111027,Guggenheim Equal Weight Enh,GEQ,40167M106,0,0,0,.,0,13022,2011,,,
20111027,Tortoise Pipeline & Energy,TTP,89148H108,0,0,0,.,0,13034,2011,,,
20111102,Enduro Royalty Trust,NDRO,29269K100,0,0,1,33000000,0,13079,2011,,,
20111103,Groupon Inc,GRPN,399473107,0,1,1,637803328,1,13108,2008,,,
20111103,Rentech Nitrogen Partners LP,RNF,760113100,0,0,1,38250000,0,13093,2011,,,
